# ASSET=^GSPC,NAME=S&P500,LEV2=2x S&P500,LEV3=3x S&P500
Date,Asset_Close,NDX_DailyReturn,RF_Annual_Pct,RF_Daily_Pct,NDX2L_DailyReturn,NDX3L_DailyReturn,NDX2L_Adj_DailyReturn,NDX3L_Adj_DailyReturn,NDX_Indexed,NDX2L,NDX3L,NDX2L_adj,NDX3L_adj
1928-06-29,19.14,0.3671,11.39,0.045198,0.7341,1.1012,0.6772,0.9914,108.380518,116.072372,122.827016,108.108349,107.089587
1928-07-02,18.98,-0.8359,11.39,0.045198,-1.6719,-2.5078,-1.7288,-2.6176,107.474517,114.13177,119.746717,106.239378,104.286413
1928-07-03,19.29,1.6333,11.39,0.045198,3.2666,4.8999,3.2097,4.7902,109.229904,117.860011,125.614206,109.64935,109.281894
1928-07-05,19.48,0.985,11.39,0.045198,1.9699,2.9549,1.913,2.8451,110.305774,120.181757,129.325952,111.746956,112.39109
1928-07-06,19.39,-0.462,11.39,0.045198,-0.924,-1.386,-0.9809,-1.4958,109.796147,119.071246,127.533444,110.650796,110.709943
1928-07-09,19.46,0.361,11.39,0.045198,0.722,1.083,0.6651,0.9733,110.192521,119.930963,128.914666,111.38675,111.787445
1928-07-10,19.43,-0.1542,11.39,0.045198,-0.3083,-0.4625,-0.3652,-0.5722,110.022653,119.561201,128.318477,110.979946,111.147763
1928-07-11,18.95,-2.4704,11.39,0.045198,-4.9408,-7.4112,-4.9977,-7.521,107.304649,113.653911,118.808522,105.433487,102.788368
1928-07-12,18.81,-0.7388,11.39,0.045198,-1.4776,-2.2164,-1.5345,-2.3261,106.511889,111.974576,116.175274,103.81562,100.397366
1928-07-13,18.96,0.7974,11.39,0.045198,1.5949,2.3923,1.538,2.2826,107.361264,113.76045,118.95458,105.412291,102.689012
1928-07-16,18.7,-1.3713,11.39,0.045198,-2.7426,-4.1139,-2.7995,-4.2237,105.88902,110.640458,114.06091,102.46127,98.351778
1928-07-17,18.8,0.5348,11.39,0.045198,1.0695,1.6043,1.0126,1.4945,106.455263,111.82376,115.890736,103.498791,99.821637
1928-07-18,19.03,1.2234,11.39,0.045198,2.4468,3.6702,2.3899,3.5605,107.757649,114.559891,120.1442,105.972328,103.375761
1928-07-19,18.99,-0.2102,11.39,0.045198,-0.4204,-0.6306,-0.4773,-0.7404,107.531143,114.078283,119.386573,105.466519,102.610408
1928-07-20,19.03,0.2106,11.39,0.045198,0.4213,0.6319,0.3644,0.5222,107.757649,114.558877,120.141008,105.850817,103.146203
1928-07-23,19.12,0.4729,11.39,0.045198,0.9459,1.4188,0.889,1.3091,108.267276,115.642462,121.845587,106.791801,104.496441
1928-07-24,19.09,-0.1569,11.39,0.045198,-0.3138,-0.4707,-0.3707,-0.5805,108.097397,115.279559,121.272033,106.395903,103.889856
1928-07-25,19.2,0.5762,11.39,0.045198,1.1524,1.7287,1.0955,1.6189,108.720277,116.608089,123.368418,107.56151,105.571731
1928-07-26,19.24,0.2083,11.39,0.045198,0.4167,0.625,0.3598,0.5152,108.946772,117.093944,124.139451,107.948464,106.11566
1928-07-27,19.42,0.9356,11.39,0.045198,1.8711,2.8067,1.8142,2.6969,109.966026,119.284895,127.623621,109.906865,108.977489
1928-07-30,19.47,0.2575,11.39,0.045198,0.5149,0.7724,0.458,0.6626,110.249148,119.899123,128.60937,110.410261,109.699602
1928-07-31,19.43,-0.2054,11.39,0.045198,-0.4109,-0.6163,-0.4678,-0.7261,110.022653,119.406483,127.816728,109.893781,108.903095
1928-08-01,19.42,-0.0515,11.39,0.045198,-0.1029,-0.1544,-0.1598,-0.2642,109.966026,119.283571,127.619374,109.718126,108.615411
1928-08-02,19.33,-0.4634,11.39,0.045198,-0.9269,-1.3903,-0.9838,-1.5001,109.456399,118.177954,125.845054,108.638734,106.986089
1928-08-03,19.36,0.1552,11.39,0.045198,0.3104,0.4656,0.2535,0.3558,109.626278,118.544785,126.430999,108.914134,107.366795
1928-08-06,19.58,1.1364,11.39,0.045198,2.2727,3.4091,2.2158,3.2993,110.872028,121.238976,130.741133,111.32747,110.909167
1928-08-07,19.49,-0.4597,11.39,0.045198,-0.9193,-1.379,-0.9762,-1.4887,110.362401,120.124418,128.938264,110.240679,109.258037
1928-08-08,19.25,-1.2314,11.39,0.045198,-2.4628,-3.6942,-2.5197,-3.804,109.003398,117.165995,124.175029,107.46294,105.101905
