# ASSET=0050.TW,NAME=元大台50 TR,LEV2=2x 元大台50 TR,LEV3=3x 元大台50 TR
Date,Asset_Close,NDX_DailyReturn,RF_Annual_Pct,RF_Daily_Pct,NDX2L_DailyReturn,NDX3L_DailyReturn,NDX2L_Adj_DailyReturn,NDX3L_Adj_DailyReturn,NDX_Indexed,NDX2L,NDX3L,NDX2L_adj,NDX3L_adj
2009-03-12,5.2871,-0.584,1.1327,0.004495,-1.1679,-1.7519,-1.1841,-1.7802,103.589898,88.728547,62.307692,88.103979,61.523484
2009-03-13,5.4346,2.79,1.1293,0.004482,5.5801,8.3701,5.5639,8.3418,106.480107,93.679687,67.522938,93.006005,66.655662
2009-03-16,5.5169,1.5142,1.1193,0.004442,3.0285,4.5427,3.0123,4.5145,108.092474,96.516762,70.59032,95.807659,69.664817
2009-03-17,5.6163,1.8013,1.116,0.004428,3.6026,5.4039,3.5864,5.3756,110.039533,99.993855,74.404929,99.243748,73.409752
2009-03-18,5.6054,-0.1935,1.1126,0.004415,-0.387,-0.5806,-0.4032,-0.6088,109.826581,99.606833,73.972957,98.843629,72.962859
2009-03-19,5.5744,-0.554,1.1093,0.004402,-1.1081,-1.6621,-1.1242,-1.6902,109.218113,98.503138,72.743469,97.732469,71.729607
2009-03-20,5.4998,-1.337,1.1059,0.004389,-2.6741,-4.0111,-2.6902,-4.0392,107.757829,95.869094,69.825651,95.103304,68.83227
2009-03-23,5.6784,3.2468,1.0959,0.004349,6.4935,9.7403,6.4775,9.7122,111.256477,102.094392,76.626886,101.263606,75.51743
2009-03-24,5.8073,2.2696,1.0926,0.004336,4.5393,6.8089,4.5232,6.7809,113.781597,106.728738,81.844345,105.843996,80.638175
2009-03-25,5.8725,1.123,1.0892,0.004322,2.2459,3.3689,2.2299,3.3409,115.059318,109.12578,84.601582,108.204201,83.332191
2009-03-26,5.916,0.7404,1.0859,0.004309,1.4807,2.2211,1.4647,2.1931,115.911163,110.741612,86.480633,109.789058,85.159729
2009-03-27,5.8647,-0.8661,1.0825,0.004296,-1.7323,-2.5984,-1.7483,-2.6264,114.907199,108.823235,84.233477,107.869613,82.923088
2009-03-30,5.6349,-3.9184,1.0725,0.004256,-7.8369,-11.7553,-7.8528,-11.7832,110.404641,100.294912,74.331589,99.398806,73.152124
2009-03-31,5.6893,0.9644,1.0692,0.004243,1.9289,2.8933,1.9129,2.8655,111.469429,102.229483,76.482243,101.300239,75.248279
2009-04-02,5.9905,5.2948,1.0625,0.004216,10.5896,15.8843,10.5736,15.8565,117.371485,113.055126,88.630932,112.011349,87.180044
2009-04-03,5.9936,0.0518,1.0592,0.004203,0.1036,0.1555,0.0877,0.1277,117.432309,113.1723,88.768722,112.109621,87.291366
2009-04-06,6.0231,0.4922,1.0491,0.004163,0.9845,1.4767,0.9686,1.449,118.010351,114.286445,90.079571,113.195513,88.556228
2009-04-07,6.0247,0.0258,1.0458,0.00415,0.0515,0.0773,0.0357,0.0497,118.040767,114.345358,90.149223,113.235915,88.600203
2009-04-08,5.8585,-2.7577,1.0424,0.004137,-5.5155,-8.2732,-5.5313,-8.3009,114.785505,108.038654,82.69097,106.972463,81.245616
2009-04-09,6.0992,4.1082,1.0391,0.004123,8.2163,12.3245,8.2005,12.2969,119.501071,116.915443,92.882187,115.744716,91.236267
2009-04-10,6.2063,1.7566,1.0358,0.00411,3.5132,5.2699,3.4974,5.2423,121.600249,121.02296,97.776944,119.792796,96.019119
2009-04-13,6.2389,0.5254,1.0257,0.00407,1.0507,1.5761,1.0349,1.5485,122.239077,122.29455,99.317961,121.032562,97.506021
2009-04-14,6.2886,0.7965,1.0224,0.004057,1.593,2.3894,1.5772,2.3619,123.212681,124.242642,101.69109,122.941472,99.809061
2009-04-15,6.2498,-0.6173,1.019,0.004044,-1.2346,-1.8519,-1.2503,-1.8793,122.452094,122.708752,99.807885,121.404283,97.933309
2009-04-16,6.3973,2.3602,1.0157,0.004031,4.7205,7.0807,4.7047,7.0533,125.342247,128.501175,106.874978,127.116023,104.840809
2009-04-17,6.1924,-3.2039,1.0124,0.004017,-6.4078,-9.6117,-6.4235,-9.6391,121.326408,120.267078,96.602478,118.950697,94.735101
2009-04-20,6.2374,0.7272,1.0023,0.003977,1.4544,2.1816,1.4387,2.1543,122.208707,122.016269,98.709989,120.662086,96.775992
2009-04-21,6.3321,1.5186,0.999,0.003964,3.0371,4.5557,3.0215,4.5284,124.064526,125.722063,103.206916,124.307843,101.158398
2009-04-22,6.3119,-0.3188,0.9956,0.003951,-0.6376,-0.9564,-0.6533,-0.9837,123.668992,124.920425,102.219804,123.49576,100.163296
2009-04-23,6.2824,-0.4674,0.9923,0.003938,-0.9347,-1.4021,-0.9504,-1.4294,123.090997,123.752737,100.786561,122.322069,98.731603
2009-04-24,6.2886,0.0989,0.989,0.003924,0.1977,0.2966,0.1821,0.2694,123.212681,123.997414,101.085465,122.544797,98.997544
2009-04-27,6.1365,-2.4198,0.9789,0.003885,-4.8395,-7.2593,-4.8551,-7.2865,120.231213,117.996501,93.747348,116.595078,91.784133
2009-04-28,6.0635,-1.1893,0.9756,0.003871,-2.3785,-3.5678,-2.3941,-3.5949,118.801335,115.189899,90.402611,113.803647,88.484559
