# ASSET=^SP500TR,NAME=S&P500 TR,LEV2=2x S&P500 TR,LEV3=3x S&P500 TR
Date,Asset_Close,NDX_DailyReturn,RF_Annual_Pct,RF_Daily_Pct,NDX2L_DailyReturn,NDX3L_DailyReturn,NDX2L_Adj_DailyReturn,NDX3L_Adj_DailyReturn,NDX_Indexed,NDX2L,NDX3L,NDX2L_adj,NDX3L_adj
1988-02-02,256.15,0.2505,5.8602,0.023255,0.501,0.7514,0.466,0.6856,100.050779,99.243031,97.516823,98.518958,96.178021
1988-02-03,252.79,-1.3117,5.8627,0.023265,-2.6235,-3.9352,-2.6584,-4.0011,98.738381,96.639426,93.679346,95.899897,92.329852
1988-02-04,252.97,0.0712,5.8651,0.023274,0.1424,0.2136,0.1074,0.1477,98.808692,96.777057,93.879469,96.002928,92.466234
1988-02-05,251.92,-0.4151,5.8675,0.023284,-0.8301,-1.2452,-0.8651,-1.3111,98.398566,95.973672,92.710472,95.172377,91.253869
1988-02-08,250.1,-0.7224,5.8748,0.023313,-1.4449,-2.1673,-1.4799,-2.2333,97.687687,94.586951,90.701116,93.763906,89.215864
1988-02-09,252.77,1.0676,5.8773,0.023322,2.1351,3.2027,2.1001,3.1367,98.730574,96.606519,93.606016,95.733056,92.014304
1988-02-10,257.76,1.9741,5.8797,0.023332,3.9483,5.9224,3.9132,5.8564,100.679643,100.420794,99.149726,99.479301,97.40299
1988-02-11,257.06,-0.2716,5.8821,0.023342,-0.5432,-0.8147,-0.5782,-0.8808,100.406222,99.875358,98.341927,98.904113,96.545089
1988-02-12,258.87,0.7041,5.8846,0.023351,1.4082,2.1123,1.3732,2.0463,101.113197,101.281832,100.419248,100.262236,98.520669
1988-02-16,261.14,0.8769,5.8943,0.02339,1.7538,2.6307,1.7187,2.5645,101.999854,103.058104,103.060964,101.985438,101.047272
1988-02-17,260.54,-0.2298,5.8967,0.0234,-0.4595,-0.6893,-0.4946,-0.7555,101.765495,102.584523,102.350572,101.480983,100.283904
1988-02-18,259.23,-0.5028,5.8992,0.023409,-1.0056,-1.5084,-1.0407,-1.5746,101.253817,101.552931,100.806713,100.424853,98.704847
1988-02-19,262.96,1.4389,5.9016,0.023419,2.8777,4.3166,2.8426,4.2504,102.710727,104.475358,105.158143,103.279543,102.900202
1988-02-22,267.08,1.5668,5.9089,0.023448,3.1336,4.7003,3.0984,4.6341,104.319974,107.749149,110.100922,106.479554,107.668668
1988-02-23,266.48,-0.2246,5.9113,0.023458,-0.4493,-0.6739,-0.4844,-0.7402,104.085627,107.265048,109.358921,105.963715,106.871695
1988-02-24,265.96,-0.1951,5.9137,0.023467,-0.3903,-0.5854,-0.4255,-0.6517,103.88251,106.846405,108.718699,105.51288,106.175179
1988-02-25,263.1,-1.0753,5.9162,0.023477,-2.1507,-3.226,-2.1859,-3.2924,102.765416,104.548472,105.211399,103.206504,102.679519
1988-02-26,263.99,0.3383,5.9186,0.023487,0.6765,1.0148,0.6413,0.9485,103.113039,105.255781,106.279089,103.868413,103.6534
1988-02-29,269.48,2.0796,5.9259,0.023515,4.1593,6.2389,4.124,6.1725,105.257411,109.633647,112.909732,108.15199,110.051407
1988-03-01,269.44,-0.0148,5.9283,0.023525,-0.0297,-0.0445,-0.0649,-0.111,105.241783,109.601093,112.859442,108.081773,109.929299
1988-03-02,269.75,0.1151,5.9308,0.023535,0.2301,0.3452,0.1949,0.2787,105.362867,109.853291,113.248985,108.292385,110.235697
1988-03-03,269.65,-0.0371,5.9332,0.023544,-0.0741,-0.1112,-0.1094,-0.1777,105.323805,109.771838,113.123028,108.173916,110.039836
1988-03-04,269.1,-0.204,5.9356,0.023554,-0.4079,-0.6119,-0.4432,-0.6784,105.108983,109.324049,112.430839,107.694502,109.293366
1988-03-07,269.22,0.0446,5.9429,0.023583,0.0892,0.1338,0.0539,0.0672,105.155852,109.421547,112.581242,107.752542,109.366858
1988-03-08,271.34,0.7875,5.9454,0.023593,1.5749,2.3624,1.5396,2.2958,105.983911,111.144845,115.240833,109.411519,111.877728
1988-03-09,271.03,-0.1142,5.9478,0.023602,-0.2285,-0.3427,-0.2638,-0.4093,105.862827,110.890886,114.845856,109.122889,111.419801
1988-03-10,265.78,-1.9371,5.9502,0.023612,-3.8741,-5.8112,-3.9094,-5.8778,103.812206,106.594851,108.171974,104.856808,104.87082
1988-03-11,266.9,0.4214,5.9527,0.023622,0.8428,1.2642,0.8075,1.1976,104.24967,107.493231,109.539482,105.703496,106.126742
1988-03-14,268.36,0.547,5.9599,0.023651,1.094,1.6411,1.0587,1.5744,104.819935,108.669246,111.337084,106.822557,107.797589
1988-03-15,268.13,-0.0857,5.9624,0.02366,-0.1714,-0.2571,-0.2068,-0.3238,104.730106,108.48299,111.050842,106.601687,107.44856
1988-03-16,270.87,1.0219,5.9648,0.02367,2.0438,3.0657,2.0084,2.999,105.800331,110.700141,114.45529,108.742676,110.670901
1988-03-17,273.27,0.886,5.9672,0.02368,1.7721,2.6581,1.7367,2.5914,106.737755,112.661817,117.49762,110.631186,113.538795
1988-03-18,273.18,-0.0329,5.9697,0.023689,-0.0659,-0.0988,-0.1013,-0.1655,106.702603,112.587611,117.381533,110.519159,113.350839
1988-03-21,270.79,-0.8749,5.977,0.023718,-1.7498,-2.6246,-1.7852,-2.6914,105.769088,110.617609,114.300707,108.546198,110.300084
1988-03-22,270.9,0.0406,5.9794,0.023728,0.0812,0.1218,0.0458,0.055,105.812048,110.707467,114.439982,108.595911,110.360781
1988-03-23,270.98,0.0295,5.9818,0.023737,0.0591,0.0886,0.0236,0.0218,105.843302,110.772867,114.54139,108.621574,110.384809
1988-03-24,265.38,-2.0666,5.9843,0.023747,-4.1332,-6.1997,-4.1686,-6.2666,103.655971,106.194458,107.440138,104.09357,103.467451
1988-03-25,260.72,-1.756,5.9867,0.023757,-3.5119,-5.2679,-3.5474,-5.3348,101.835799,102.464964,101.780275,100.400944,97.947669
1988-03-28,260.28,-0.1688,5.994,0.023786,-0.3375,-0.5063,-0.373,-0.5732,101.663936,102.119115,101.264969,100.026427,97.386204
1988-03-29,262.33,0.7876,5.9964,0.023795,1.5752,2.3628,1.5397,2.2959,102.46465,103.727713,103.657684,101.56655,99.622065
1988-03-30,260.32,-0.7662,5.9989,0.023805,-1.5324,-2.2986,-1.5679,-2.3656,101.679564,102.138184,101.275,99.974071,97.265423
1988-03-31,261.15,0.3188,6.0013,0.023815,0.6377,0.9565,0.6021,0.8895,102.003752,102.789485,102.243695,100.576061,98.130604
1988-04-04,258.41,-1.0492,6.011,0.023853,-2.0984,-3.1476,-2.134,-3.2147,100.933527,100.632547,99.025467,98.429805,94.976022
1988-04-05,260.89,0.9597,6.0134,0.023863,1.9194,2.8792,1.8839,2.8121,101.902205,102.564127,101.876567,100.284094,97.646812
1988-04-06,267.94,2.7023,6.0159,0.023873,5.4046,8.1069,5.369,8.0397,104.655892,108.107274,110.135548,105.668335,105.497362
1988-04-07,268.61,0.25,6.0183,0.023882,0.5001,0.7501,0.4645,0.683,104.917583,108.647918,110.961728,106.159176,106.217929
1988-04-08,271.92,1.2323,6.0207,0.023892,2.4646,3.6968,2.429,3.6297,106.210462,111.325612,115.063807,108.737742,110.073314
1988-04-11,272.68,0.2795,6.028,0.023921,0.559,0.8385,0.5233,0.7713,106.507306,111.947891,116.02857,109.306816,110.922257
1988-04-12,273.9,0.4474,6.0305,0.02393,0.8948,1.3422,0.8592,1.275,106.983832,112.949626,117.585945,110.245965,112.336524
1988-04-13,274.11,0.0767,6.0329,0.02394,0.1533,0.23,0.1177,0.1628,107.065853,113.122817,117.856395,110.375711,112.519359
1988-04-14,262.21,-4.3413,6.0353,0.02395,-8.6826,-13.024,-8.7183,-13.0912,102.417781,103.300768,102.506822,100.752828,97.789194
1988-04-15,262.23,0.0076,6.0378,0.023959,0.0153,0.0229,-0.0204,-0.0444,102.4256,103.316542,102.530301,100.732279,97.745797
1988-04-18,261.68,-0.2097,6.0451,0.023988,-0.4195,-0.6292,-0.4552,-0.6966,102.210766,102.883136,101.88514,100.273758,97.064918
1988-04-19,260.39,-0.493,6.0475,0.023998,-0.9859,-1.4789,-1.0216,-1.5462,101.706908,101.868791,100.37838,99.249336,95.56406
1988-04-20,258.58,-0.6951,6.0499,0.024008,-1.3902,-2.0854,-1.426,-2.1527,100.999921,100.452566,98.285124,97.834083,93.506808
1988-04-21,258.88,0.116,6.0523,0.024017,0.2321,0.3481,0.1963,0.2807,101.117106,100.685667,98.627231,98.026158,93.76926
1988-04-22,262.64,1.4524,6.0548,0.024027,2.9048,4.3572,2.8691,4.2898,102.585746,103.610413,102.924658,100.838621,97.791795
1988-04-25,265.04,0.9138,6.0621,0.024056,1.8276,2.7414,1.7918,2.6739,103.52317,105.503988,105.746223,102.645478,100.406661
1988-04-26,266.61,0.5924,6.0645,0.024066,1.1847,1.7771,1.1489,1.7096,104.136394,106.753904,107.625401,103.82481,102.123181
1988-04-27,266.52,-0.0338,6.0669,0.024075,-0.0675,-0.1013,-0.1033,-0.1688,104.101242,106.681833,107.516411,103.717566,101.950815
1988-04-28,265.32,-0.4502,6.0694,0.024085,-0.9005,-1.3507,-0.9363,-1.4183,103.632536,105.721182,106.064163,102.746487,100.50489
1988-04-29,264.04,-0.4824,6.0718,0.024094,-0.9649,-1.4473,-1.0007,-1.5149,103.132576,104.701109,104.529088,101.718331,98.98238
1988-05-02,264.33,0.1098,6.0791,0.024123,0.2196,0.3295,0.1838,0.2619,103.245839,104.931081,104.873481,101.905307,99.241574
1988-05-03,265.89,0.5902,6.0815,0.024133,1.1804,1.7705,1.1445,1.7029,103.855178,106.16965,106.730314,103.071638,100.931574
1988-05-04,263.23,-1.0004,6.084,0.024143,-2.0008,-3.0012,-2.0367,-3.0689,102.816195,104.045376,103.527076,100.9724,97.834089
